SOURCELONG:Starfinder Armory	SOURCESHORT:SPW	SOURCEWEB:http://paizo.com/products/btpya1rr?Starfinder-Armory	SOURCEDATE:2018-10
# Original Entry by: bigrin42

###Block:BASIC MELEE WEAPONS
# One-Handed Weapons
# Uncategorized
Handaxe, basic	KEY:Handaxe (basic)		PROFICIENCY:WEAPON|Handaxe (basic)	MODIFY:ItemLevel|SET|1	QUALITY:Level|1	COST:90	PART:1|MODIFY:Damage|SET|1d4 	DAMAGE:1d4 	TYPE:RESIZABLE.Slashing.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr		WIELD:OneHanded		QUALITY:Critical|-		QUALITY:Bulk|L	BONUS:VAR|BulkLight|1	WT:0.1	SPROP:Analog, thrown (20 ft.)
Infinity rifle, tactical		KEY:Infinity rifle (tactical)		PROFICIENCY:WEAPON|Infinity rifle (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1300		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:Fire.LASER		RANGE:40		QUALITY:Critical|-		QUALITY:Capacity|20 charges		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 1d6
Excavation laser, light		KEY:Excavation laser (light)		PROFICIENCY:WEAPON|Excavation laser (light)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|4		QUALITY:Level|4		COST:2050		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:Fire.LASER		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Penetrating, professional (miner)
Serpent laser, corona		KEY:Serpent laser (corona)		PROFICIENCY:WEAPON|Serpent laser (corona)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|5		QUALITY:Level|5		COST:2700		PART:1|MODIFY:Damage|SET|2d6		DAMAGE:2d6		TYPE:Fire.LASER		RANGE:100		QUALITY:Critical|Burn 2d4		QUALITY:Capacity|40 charges		QUALITY:Usage|20		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:-
Infinity rifle, advanced		KEY:Infinity rifle (advanced)		PROFICIENCY:WEAPON|Infinity rifle (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|7		QUALITY:Level|7		COST:6100		PART:1|MODIFY:Damage|SET|2d4		DAMAGE:2d4		TYPE:Fire.LASER		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|20 charges		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 2d4
Serpent laser, aphelion		KEY:Serpent laser (aphelion)		PROFICIENCY:WEAPON|Serpent laser (aphelion)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|8		QUALITY:Level|8		COST:8800		PART:1|MODIFY:Damage|SET|2d8		DAMAGE:2d8		TYPE:Fire.LASER		RANGE:120		QUALITY:Critical|Burn 3d4		QUALITY:Capacity|40 charges		QUALITY:Usage|20		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:-
Infinity rifle, elite		KEY:Infinity rifle (elite)		PROFICIENCY:WEAPON|Infinity rifle (elite)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|10		QUALITY:Level|10		COST:17100		PART:1|MODIFY:Damage|SET|2d6		DAMAGE:2d6		TYPE:Fire.LASER		RANGE:80		QUALITY:Critical|-		QUALITY:Capacity|20 charges		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 2d6
Excavation laser, medium		KEY:Excavation laser (medium)		PROFICIENCY:WEAPON|Excavation laser (medium)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|12		QUALITY:Level|12		COST:36000		PART:1|MODIFY:Damage|SET|3d10		DAMAGE:3d10		TYPE:Fire.LASER		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Penetrating, professional (miner)
Serpent laser, perihelion		KEY:Serpent laser (perihelion)		PROFICIENCY:WEAPON|Serpent laser (perihelion)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|14		QUALITY:Level|14		COST:66000		PART:1|MODIFY:Damage|SET|3d12		DAMAGE:3d12		TYPE:Fire.LASER		RANGE:120		QUALITY:Critical|Burn 4d4		QUALITY:Capacity|40 charges		QUALITY:Usage|20		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:-
Infinity rifle, paragon		KEY:Infinity rifle (paragon)		PROFICIENCY:WEAPON|Infinity rifle (paragon)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|16		QUALITY:Level|16		COST:155000		PART:1|MODIFY:Damage|SET|4d6		DAMAGE:4d6		TYPE:Fire.LASER		RANGE:100		QUALITY:Critical|-		QUALITY:Capacity|20 charges		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 4d6
Excavation laser, heavy		KEY:Excavation laser (heavy)		PROFICIENCY:WEAPON|Excavation laser (heavy)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|18		QUALITY:Level|18		COST:380000		PART:1|MODIFY:Damage|SET|6d10		DAMAGE:6d10		TYPE:Fire.LASER		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|80 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Penetrating, professional (miner)
#  Plasma
Plasma bolter, tactical		KEY:Plasma bolter (tactical)		PROFICIENCY:WEAPON|Plasma bolter (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|1		QUALITY:Level|1		COST:260		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:Electricity.Fire.PLASMA		RANGE:40		QUALITY:Critical|-		QUALITY:Capacity|20 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Nova rifle, red star		KEY:Nova rifle (red star)		PROFICIENCY:WEAPON|Nova rifle (red star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|2		QUALITY:Level|2		COST:940		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:Electricity.Fire.PLASMA		RANGE:30		QUALITY:Critical|Blind		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Line, unwieldy
Plasma fork, 12-notch		KEY:Plasma fork (12-notch)		PROFICIENCY:WEAPON|Plasma fork (12-notch)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1290		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Electricity.Fire.PLASMA		RANGE:60		QUALITY:Critical|Knockdown		QUALITY:Capacity|20 charges		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 1d4
Microfusion rifle, light		KEY:Microfusion rifle (light)		PROFICIENCY:WEAPON|Microfusion rifle (light)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|4		QUALITY:Level|4		COST:2350		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Electricity.Fire.PLASMA		RANGE:15		QUALITY:Critical|Irradiate		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Blast, radioactive, unwieldy
Plasma bolter, advanced		KEY:Plasma bolter (advanced)		PROFICIENCY:WEAPON|Plasma bolter (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|5		QUALITY:Level|5		COST:3010		PART:1|MODIFY:Damage|SET|2d8		DAMAGE:2d8		TYPE:Electricity.Fire.PLASMA		RANGE:60		QUALITY:Critical|Wound		QUALITY:Capacity|40 charges		QUALITY:Usage|8		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Nova rifle, yellow star		KEY:Nova rifle (yellow star)		PROFICIENCY:WEAPON|Nova rifle (yellow star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|7		QUALITY:Level|7		COST:6800		PART:1|MODIFY:Damage|SET|2d6		DAMAGE:2d6		TYPE:Electricity.Fire.PLASMA		RANGE:60		QUALITY:Critical|Blind		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Line, unwieldy
Plasma fork, 15-notch		KEY:Plasma fork (15-notch)		PROFICIENCY:WEAPON|Plasma fork (15-notch)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|8		QUALITY:Level|8		COST:8850		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:Electricity.Fire.PLASMA		RANGE:80		QUALITY:Critical|Knockdown		QUALITY:Capacity|20 charges		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 1d10
Plasma bolter, elite		KEY:Plasma bolter (elite)		PROFICIENCY:WEAPON|Plasma bolter (elite)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|9		QUALITY:Level|9		COST:14000		PART:1|MODIFY:Damage|SET|3d10		DAMAGE:3d10		TYPE:Electricity.Fire.PLASMA		RANGE:60		QUALITY:Critical|Wound		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Nova rifle, white star		KEY:Nova rifle (white star)		PROFICIENCY:WEAPON|Nova rifle (white star)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|11		QUALITY:Level|11		COST:25300		PART:1|MODIFY:Damage|SET|3d6		DAMAGE:3d6		TYPE:Electricity.Fire.PLASMA		RANGE:80		QUALITY:Critical|Blind		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Line, unwieldy
Microfusion rifle, medium		KEY:Microfusion rifle (medium)		PROFICIENCY:WEAPON|Microfusion rifle (medium)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|12		QUALITY:Level|12		COST:40800		PART:1|MODIFY:Damage|SET|3d8		DAMAGE:3d8		TYPE:Electricity.Fire.PLASMA		RANGE:30		QUALITY:Critical|Irradiate		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Blast, radioactive, unwieldy
Plasma fork, 19-notch		KEY:Plasma fork (19-notch)		PROFICIENCY:WEAPON|Plasma fork (19-notch)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|14		QUALITY:Level|14		COST:64800		PART:1|MODIFY:Damage|SET|3d10		DAMAGE:3d10		TYPE:Electricity.Fire.PLASMA		RANGE:80		QUALITY:Critical|Knockdown		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 2d10
Plasma bolter, paragon		KEY:Plasma bolter (paragon)		PROFICIENCY:WEAPON|Plasma bolter (paragon)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|16		QUALITY:Level|16		COST:170000		PART:1|MODIFY:Damage|SET|9d8		DAMAGE:9d8		TYPE:Electricity.Fire.PLASMA		RANGE:60		QUALITY:Critical|Wound		QUALITY:Capacity|80 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Unwieldy
Microfusion rifle, heavy		KEY:Microfusion rifle (heavy)		PROFICIENCY:WEAPON|Microfusion rifle (heavy)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|18		QUALITY:Level|18		COST:410000		PART:1|MODIFY:Damage|SET|5d8		DAMAGE:5d8		TYPE:Electricity.Fire.PLASMA		RANGE:40		QUALITY:Critical|Irradiate		QUALITY:Capacity|40 charges		QUALITY:Usage|4		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Blast, radioactive, unwieldy
Plasma fork, 22-notch		KEY:Plasma fork (22-notch)		PROFICIENCY:WEAPON|Plasma fork (22-notch)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|19		QUALITY:Level|19		COST:750000		PART:1|MODIFY:Damage|SET|6d10		DAMAGE:6d10		TYPE:Electricity.Fire.PLASMA		RANGE:100		QUALITY:Critical|Knockdown		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 3d10
#  Projectile
Rail gun, tactical		KEY:Rail gun (tactical)		PROFICIENCY:WEAPON|Rail gun (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1150		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Piercing.PROJECTILE		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|12 rounds		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Automatic
Breaching gun, utility		KEY:Breaching gun (utility)		PROFICIENCY:WEAPON|Breaching gun (utility)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|4		QUALITY:Level|4		COST:2350		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:Piercing.PROJECTILE		RANGE:20		QUALITY:Critical|Knockdown		QUALITY:Capacity|4 shells		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, breach, penetrating
Rocket rifle		KEY:Rocket rifle		PROFICIENCY:WEAPON|Rocket rifle		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|5		QUALITY:Level|5		COST:3010		PART:1|MODIFY:Damage|SET|1d12		DAMAGE:1d12		TYPE:Bludgeoning		RANGE:80		QUALITY:Critical|-		QUALITY:Capacity|5 mini-rockets		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, unwieldy
Rail gun, advanced		KEY:Rail gun (advanced)		PROFICIENCY:WEAPON|Rail gun (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|6		QUALITY:Level|6		COST:3770		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:Piercing.PROJECTILE		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|15 rounds		QUALITY:Usage|1		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Automatic
Breaching gun, snub		KEY:Breaching gun (snub)		PROFICIENCY:WEAPON|Breaching gun (snub)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|7		QUALITY:Level|7		COST:6800		PART:1|MODIFY:Damage|SET|2d10		DAMAGE:2d10		TYPE:Piercing.PROJECTILE		RANGE:20		QUALITY:Critical|Knockdown		QUALITY:Capacity|8 shells		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, breach, penetrating
Breaching gun, impact		KEY:Breaching gun (impact)		PROFICIENCY:WEAPON|Breaching gun (impact)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|11		QUALITY:Level|11		COST:25300		PART:1|MODIFY:Damage|SET|3d10		DAMAGE:3d10		TYPE:Piercing.PROJECTILE		RANGE:30		QUALITY:Critical|Knockdown		QUALITY:Capacity|12 shells		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, breach, penetrating
Breaching gun, vortex		KEY:Breaching gun (vortex)		PROFICIENCY:WEAPON|Breaching gun (vortex)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|15		QUALITY:Level|15		COST:119000		PART:1|MODIFY:Damage|SET|6d10		DAMAGE:6d10		TYPE:Piercing.PROJECTILE		RANGE:30		QUALITY:Critical|Knockdown		QUALITY:Capacity|16 shells		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, breach, penetrating
Breaching gun, grapeshot		KEY:Breaching gun (grapeshot)		PROFICIENCY:WEAPON|Breaching gun (grapeshot)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|19		QUALITY:Level|19		COST:509000		PART:1|MODIFY:Damage|SET|10d10		DAMAGE:10d10		TYPE:Piercing.PROJECTILE		RANGE:30		QUALITY:Critical|Knockdown		QUALITY:Capacity|20 shells		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Analog, breach, penetrating
#  Shock
Storm coil, live		KEY:Storm coil (live)		PROFICIENCY:WEAPON|Storm coil (live)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|3		QUALITY:Level|3		COST:1480		PART:1|MODIFY:Damage|SET|1d6		DAMAGE:1d6		TYPE:Electricity.SHOCK		RANGE:40		QUALITY:Critical|-		QUALITY:Capacity|20 charges		QUALITY:Usage|5		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Line, unwieldy
Polarity rifle, static		KEY:Polarity rifle (static)		PROFICIENCY:WEAPON|Polarity rifle (static)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|4		QUALITY:Level|4		COST:2400		PART:1|MODIFY:Damage|SET|1d8		DAMAGE:1d8		TYPE:Electricity.SHOCK		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Polarize 1d4
Surgecaster, standard		KEY:Surgecaster (standard)		PROFICIENCY:WEAPON|Surgecaster (standard)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|5		QUALITY:Level|5		COST:3300		PART:1|MODIFY:Damage|SET|1d10		DAMAGE:1d10		TYPE:Electricity.SHOCK		RANGE:40		QUALITY:Critical|Arc 1d10		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 1d6, living
Storm coil, jolt		KEY:Storm coil (jolt)		PROFICIENCY:WEAPON|Storm coil (jolt)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|7		QUALITY:Level|7		COST:6900		PART:1|MODIFY:Damage|SET|2d6		DAMAGE:2d6		TYPE:Electricity.SHOCK		RANGE:60		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|8		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Line, unwieldy
Charge emitter, impulse		KEY:Charge emitter (impulse)		PROFICIENCY:WEAPON|Charge emitter (impulse)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|8		QUALITY:Level|8		COST:10900		PART:1|MODIFY:Damage|SET|3d4		DAMAGE:3d4		TYPE:Electricity.SHOCK		RANGE:20		QUALITY:Critical|Staggered		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Integrated (1 slot), stun
Polarity rifle, aurora		KEY:Polarity rifle (aurora)		PROFICIENCY:WEAPON|Polarity rifle (aurora)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|10		QUALITY:Level|10		COST:21000		PART:1|MODIFY:Damage|SET|2d8		DAMAGE:2d8		TYPE:Electricity.SHOCK		RANGE:80		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Polarize 1d10
Storm coil, impulse		KEY:Storm coil (impulse)		PROFICIENCY:WEAPON|Storm coil (impulse)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|12		QUALITY:Level|12		COST:35200		PART:1|MODIFY:Damage|SET|4d6		DAMAGE:4d6		TYPE:Electricity.SHOCK		RANGE:80		QUALITY:Critical|-		QUALITY:Capacity|80 charges		QUALITY:Usage|10		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Line, unwieldy
Charge emitter, jolt		KEY:Charge emitter (jolt)		PROFICIENCY:WEAPON|Charge emitter (jolt)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|13		QUALITY:Level|13		COST:57000		PART:1|MODIFY:Damage|SET|3d10		DAMAGE:3d10		TYPE:Electricity.SHOCK		RANGE:30		QUALITY:Critical|Staggered		QUALITY:Capacity|20 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Integrated (1 slot), stun
Surgecaster, advanced		KEY:Surgecaster (advanced)		PROFICIENCY:WEAPON|Surgecaster (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|14		QUALITY:Level|14		COST:83000		PART:1|MODIFY:Damage|SET|3d10		DAMAGE:3d10		TYPE:Electricity.SHOCK		RANGE:60		QUALITY:Critical|Arc 2d10		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Boost 1d10, living
Polarity rifle, storm		KEY:Polarity rifle (storm)		PROFICIENCY:WEAPON|Polarity rifle (storm)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|15		QUALITY:Level|15		COST:137000		PART:1|MODIFY:Damage|SET|4d8		DAMAGE:4d8		TYPE:Electricity.SHOCK		RANGE:80		QUALITY:Critical|-		QUALITY:Capacity|40 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Polarize 2d8
Storm coil, surge		KEY:Storm coil (surge)		PROFICIENCY:WEAPON|Storm coil (surge)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|17		QUALITY:Level|17		COST:261000		PART:1|MODIFY:Damage|SET|7d6		DAMAGE:7d6		TYPE:Electricity.SHOCK		RANGE:120		QUALITY:Critical|-		QUALITY:Capacity|100 charges		QUALITY:Usage|10		QUALITY:Bulk|2		BONUS:VAR|Bulk|2		WT:2		SPROP:Line, unwieldy
Charge emitter, surge		KEY:Charge emitter (surge)		PROFICIENCY:WEAPON|Charge emitter (surge)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|18		QUALITY:Level|18		COST:435000		PART:1|MODIFY:Damage|SET|5d10		DAMAGE:5d10		TYPE:Electricity.SHOCK		RANGE:40		QUALITY:Critical|Staggered		QUALITY:Capacity|80 charges		QUALITY:Usage|5		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Integrated (1 slot), stun
Polarity rifle, tempest		KEY:Polarity rifle (tempest)		PROFICIENCY:WEAPON|Polarity rifle (tempest)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Longarms.Weapon		WIELD:TwoHanded		MODIFY:ItemLevel|SET|20		QUALITY:Level|20		COST:1000000		PART:1|MODIFY:Damage|SET|8d8		DAMAGE:8d8		TYPE:Electricity.SHOCK		RANGE:80		QUALITY:Critical|-		QUALITY:Capacity|80 charges		QUALITY:Usage|2		QUALITY:Bulk|1		BONUS:VAR|Bulk|1		WT:1		SPROP:Polarize 3d8
#  Sonic
