#  Fri Nov 16 19:52:40 2018 -- reformated by PCGen PrettyLST v6.08.00
# CVS $Revision: $ $Author: $ -- Fri Jun 17 21:51:56 2016 -- reformated by PCGen PrettyLST v6.06.00

# Ability Name	Category of Ability
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell2|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell4|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell6|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell8|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell10|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell12|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell14|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell16|0
CATEGORY=Class|Witch.MOD		DEFINE:Witch_CF_PatronSpell18|0

CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_ClassSkills|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_ClassSkills=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Familiar|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Familiar=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Cantrips|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Cantrips=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex=True,Witch_CF_Hexes=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_FamiliarTouchSpells|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_FamiliarTouchSpells=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex1|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex1=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex2|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex2=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex4|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex4=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex6|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex6=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex8|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex8=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex10|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex10=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex12|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex12=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex14|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex14=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex16|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex16=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex18|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex18=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex20|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_Hex20=True

CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell2|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell2=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell4|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell4=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell6|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell6=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell8|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell8=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell10|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell10=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell12|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell12=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell14|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell14=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell16|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell16=True
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell18|1|TYPE=Boolean|PREFACT:1,ABILITIES,Witch_CF_PatronSpell18=True

CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Familiar|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchFamiliar
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Cantrips|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchCantrips
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hexes|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHexes
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_FamiliarTouchSpells|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchFamiliarTouchSpells
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex1|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex1
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex2|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex2
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex4|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex4
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex6|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex6
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex8|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex8
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex10|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex10
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex12|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex12
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex14|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex14
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex16|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex16
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex18|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex18
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_Hex20|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchHex20

CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell2|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchPatronSpell2
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell4|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchPatronSpell4
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell6|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchPatronSpell6
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell8|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchPatronSpell8
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell10|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchPatronSpell10
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell12|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchPatronSpell12
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell14|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchPatronSpell14
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell16|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchPatronSpell16
CATEGORY=Class|Witch.MOD																																																																																										BONUS:VAR|Witch_CF_PatronSpell18|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.WitchPatronSpell18

# Antipaladin
CATEGORY=Class|Antipaladin.MOD																																ABILITY:Internal|AUTOMATIC|TYPE=ArmorProfHeavy|TYPE=ShieldProf|PREVAREQ:Antipaladin_CF_ArmorProficiencies,0	ABILITY:Internal|AUTOMATIC|TYPE=WeaponProfMartial|PREVAREQ:Antipaladin_CF_WeaponProficiencies,0	ABILITY:Internal|AUTOMATIC|Antipaladin ~ Class Skills|PREVAREQ:Antipaladin_CF_ClassSkills,0
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|DetectGoodLVL|AntipaladinLVL
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|SmiteGoodLVL|AntipaladinLVL
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|TouchOfCorruptionLVL|AntipaladinLVL
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|CrueltyLVL|AntipaladinLVL
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|AntipaladinChannelLVL|AntipaladinLVL
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|FiendishBoonLVL|AntipaladinLVL


CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_AuraOfEvil|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_DetectGood|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_SmiteGood|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_TouchOfCorruption|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_UnholyResilience|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_AuraOfCowardice|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_Cruelty|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_PlagueBringer|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_ChannelNegativeEnergy|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_FiendishBoon|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_AuraOfDespair|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_AuraOfVengeance|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_AuraOfSin|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_AuraOfDepravity|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_UnholyChampion|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_Spells|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_ClassSkills|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_WeaponProficiencies|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_ArmorProficiencies|0

CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_SmiteGood1|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_SmiteGood4|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_SmiteGood7|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_SmiteGood10|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_SmiteGood13|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_SmiteGood16|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_SmiteGood19|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_Cruelty3|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_Cruelty6|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_Cruelty9|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_Cruelty12|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_Cruelty15|0
CATEGORY=Class|Antipaladin.MOD	DEFINE:Antipaladin_CF_Cruelty18|0

CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfEvil|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_AuraOfEvil=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_DetectGood|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_DetectGood=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_SmiteGood|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_SmiteGood=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_TouchOfCorruption|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_TouchOfCorruption=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_UnholyResilience|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_UnholyResilience=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfCowardice|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_AuraOfCowardice=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_Cruelty|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_Cruelty=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_PlagueBringer|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_PlagueBringer=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_ChannelNegativeEnergy|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_ChannelNegativeEnergy=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_FiendishBoon|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_FiendishBoon=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfDespair|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_AuraOfDespair=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfVengeance|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_AuraOfVengeance=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfSin|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_AuraOfSin=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfDepravity|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_AuraOfDepravity=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_UnholyChampion|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_UnholyChampion=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_Spells|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_Spells=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_ClassSkills|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_ClassSkills=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_WeaponProficiencies|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_WeaponProficiencies=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_ArmorProficiencies|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_ArmorProficiencies=True

CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_SmiteGood1|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_SmiteGood1=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_SmiteGood4|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_SmiteGood4=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_SmiteGood7|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_SmiteGood7=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_SmiteGood10|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_SmiteGood10=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_SmiteGood13|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_SmiteGood13=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_SmiteGood16|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_SmiteGood16=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_SmiteGood19|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_SmiteGood19=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_Cruelty3|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_Cruelty3=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_Cruelty6|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_Cruelty6=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_Cruelty9|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_Cruelty9=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_Cruelty12|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_Cruelty12=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_Cruelty15|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_Cruelty15=True
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_Cruelty18|1|TYPE=Boolean|PREFACT:1,ABILITIES,Antipaladin_CF_Cruelty18=True

CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfEvil|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinAuraOfEvil
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_DetectGood|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinDetectGood
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_SmiteGood|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinSmiteGood
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_TouchOfCorruption|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinTouchOfCorruption
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_UnholyResilience|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinUnholyResilience
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfCowardice|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinAuraOfCowardice
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_Cruelty|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinCruelty
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_PlagueBringer|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinPlagueBringer
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_ChannelNegativeEnergy|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinChannelNegativeEnergy
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_FiendishBoon|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinFiendishBoon
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfDespair|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinAuraOfDespair
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfVengeance|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinAuraOfVengeance
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfSin|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinAuraOfSin
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_AuraOfDepravity|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinAuraOfDepravity
CATEGORY=Class|Antipaladin.MOD																																																																																									BONUS:VAR|Antipaladin_CF_UnholyChampion|1|TYPE=Boolean|PREABILITY:1,CATEGORY=Archetype,TYPE.PaladinUnholyChampion
