# CVS $Revision$ $Author$ -- Fri Oct 19 20:16:09 2012 -- reformated by prettylst.pl v1.39 (build 15052)
SOURCELONG:The Game Mechanics,Inc. - Modern Player's Companion (Print)	SOURCESHORT:MPC	SOURCEWEB:http://www.thegamemechanics.com/	SOURCEDATE:2003-01
# Original Entry by: Frank Kliewe


###Block: Categories for Logical Talent -
# Feat Name					Type				Visible	Required Skill							Special ABility					Bonus to skill												Source Page
Category[Arcane lore]			TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Arcane Lore)=4			SAB:Logical (Arcane Lore)			BONUS:SKILL|Knowledge (Theology and Philosophy)|var("CL=Smart")/2|TYPE=Synergy	SOURCEPAGE:p.6
Category[Art]				TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Art)=4					SAB:Logical (Art)					BONUS:SKILL|Craft (Visual Art)|var("CL=Smart")/2|TYPE=Synergy				SOURCEPAGE:p.6
Category[Behavioral sciences]		TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Behavioral Sciences)=4		SAB:Logical (Behavioral Sciences)		BONUS:SKILL|Sense Motive|var("CL=Smart")/2|TYPE=Synergy					SOURCEPAGE:p.6
Category[Business]			TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Business)=4				SAB:Logical (Business)				BONUS:SKILL|Forgery|var("CL=Smart")/2|TYPE=Synergy						SOURCEPAGE:p.6
Category[Civics]				TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Civics)=4				SAB:Logical (Civics)				BONUS:SKILL|Diplomacy|var("CL=Smart")/2|TYPE=Synergy						SOURCEPAGE:p.6
Category[Current events]		TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Current Events)=4			SAB:Logical (Current Events)			BONUS:SKILL|Gather Information|var("CL=Smart")/2|TYPE=Synergy				SOURCEPAGE:p.6
Category[Earth and life sciences]	TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Earth and Life Sciences)=4	SAB:Logical (Earth and Life Sciences)	BONUS:SKILL|Treat Injury|var("CL=Smart")/2|TYPE=Synergy					SOURCEPAGE:p.6
Category[History]				TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (History)=4				SAB:Logical (History)				BONUS:SKILL|Research|var("CL=Smart")/2|TYPE=Synergy						SOURCEPAGE:p.6
Category[Physical sciences]		TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Physical Sciences)=4		SAB:Logical (Physical Sciences)		BONUS:SKILL|Craft (Chemical)|var("CL=Smart")/2|TYPE=Synergy					SOURCEPAGE:p.6
Category[Popular culture]		TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Popular Culture)=4			SAB:Logical (Popular Culture)			BONUS:SKILL|Knowledge (Streetwise)|var("CL=Smart")/2|TYPE=Synergy				SOURCEPAGE:p.6
Category[Streetwise]			TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Streetwise)=4				SAB:Logical (Streetwise)			BONUS:SKILL|Intimidate|var("CL=Smart")/2|TYPE=Synergy						SOURCEPAGE:p.6
Category[Tactics]				TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Tactics)=4				SAB:Logical (Tactics)				BONUS:SKILL|Investigate|var("CL=Smart")/2|TYPE=Synergy					SOURCEPAGE:p.6
Category[Technology]			TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Technology)=4				SAB:Logical (Technology)			BONUS:SKILL|Craft (Electronic)|var("CL=Smart")/2|TYPE=Synergy				SOURCEPAGE:p.6
Category[Theology and philosophy]	TYPE:LogicalChoice	VISIBLE:NO	PRESKILL:1,Knowledge (Theology and Philosophy)=4	SAB:Logical (Theology and Philosophy)	BONUS:SKILL|Knowledge (Arcane Lore)|var("CL=Smart")/2|TYPE=Synergy			SOURCEPAGE:p.6

###Block: Categories for Talk a Good Game Talent
# Feat Name					Type					Visible	Required Feat						Special ABility						Source Page
Category [Arcane lore]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Arcane lore]			SAB:Talk a Good Game (Arcane Lore)			SOURCEPAGE:p.6
Category [Art]				TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Art]					SAB:Talk a Good Game (Art)				SOURCEPAGE:p.6
Category [Behavioral sciences]	TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Behavioral sciences]		SAB:Talk a Good Game (Behavioral Sciences)	SOURCEPAGE:p.6
Category [Business]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Business]				SAB:Talk a Good Game (Business)			SOURCEPAGE:p.6
Category [Civics]				TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Civics]				SAB:Talk a Good Game (Civics)				SOURCEPAGE:p.6
Category [Current events]		TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Current events]			SAB:Talk a Good Game (Current Events)		SOURCEPAGE:p.6
Category [Earth and life sciences]	TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Earth and life sciences]	SAB:Talk a Good Game (Earth and Life Sciences)	SOURCEPAGE:p.6
Category [History]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[History]				SAB:Talk a Good Game (History)			SOURCEPAGE:p.6
Category [Physical sciences]		TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Physical sciences]		SAB:Talk a Good Game (Physical Sciences)		SOURCEPAGE:p.6
Category [Popular culture]		TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Popular culture]			SAB:Talk a Good Game (Popular Culture)		SOURCEPAGE:p.6
Category [Streetwise]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Streetwise]			SAB:Talk a Good Game (Streetwise)			SOURCEPAGE:p.6
Category [Tactics]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Tactics]				SAB:Talk a Good Game (Tactics)			SOURCEPAGE:p.6
Category [Technology]			TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Technology]			SAB:Talk a Good Game (Technology)			SOURCEPAGE:p.6
Category [Theology and philosophy]	TYPE:TalkAGoodGameChoice	VISIBLE:NO	PREFEAT:1,Category[Theology and philosophy]	SAB:Talk a Good Game (Theology and Philosophy)	SOURCEPAGE:p.6


###Block: Advanced Class Abilities
# Feat Name					Type								Visible	Required Ability						Restricted Ability					Prohibited Feat			Special ABility						Define				Stackable?	Multiple?	Choose																																Ability						Add 					Bonus Number of Feats	Misc bonus		Bonus to skill				Stat bonus			Modify VAR											Weapon prof. bonus												Source Page
Class Ability Magic Defense		TYPE:ArcaneScholarAbility.DarkSageAbility		VISIBLE:NO																	!PREFEAT:1,Magic Defense	SAB:Magic Defense																																																																BONUS:MISC|SR|5																																						SOURCEPAGE:p.21+p44
Master of Incantations			TYPE:ArcaneScholarAbility.DarkSageAbility		VISIBLE:NO																						SAB:Master of Incantations (+%)|Mstr_of_Incnttn	DEFINE:Mstr_of_Incnttn|0																																																																			BONUS:VAR|Mstr_of_Incnttn|var("CL=Arcane Scholar")+var("CL=Dark Sage")																SOURCEPAGE:p.20+p.44
Sharp Eye					TYPE:BountyHunterAbility.CriminologistAbility	VISIBLE:NO																						SAB:Sharp Eye (%CHOICE)										STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=3|SKILL|Investigate|Knowledge (Physical Sciences)|Knowledge (Technology)|Research|Search|Sense Motive|Spot																																BONUS:SKILL|LIST|2|TYPE=Competence																																SOURCEPAGE:p.22
Dead Shot Weapon Focus			TYPE:DeadShotAbility					VISIBLE:NO																						SAB:Dead Shot Weapon Focus (%CHOICE)							STACK:NO	MULT:YES	CHOOSE:WEAPONPROFICIENCY|AKM/AK-47|Barrett Light Fifty|Beretta M3P|Browning BPS|HK G3|HK MP5|HK MP5K|HK PSG1|M16A2|M4 Carbine|Mossberg|Remington 700|Sawed-Off Shotgun|Steyr AUG|Uzi|Winchester 94																																										BONUS:WEAPONPROF=%LIST|TOHIT|1										SOURCEPAGE:p.27
Staggering Shot				TYPE:DeadShotAbility					VISIBLE:NO																						SAB:Staggering Shot (%CHOICE)									STACK:NO	MULT:YES	CHOOSE:WEAPONPROFICIENCY|FEAT=Dead Shot Weapon Focus																																																																																	SOURCEPAGE:p.27
Dead Shot Greater Weapon Focus	TYPE:DeadShotAbility					VISIBLE:NO																						SAB:Dead Shot Greater Weapon Focus (%CHOICE)						STACK:NO	MULT:YES	CHOOSE:WEAPONPROFICIENCY|FEAT=Staggering Shot																																																																			BONUS:WEAPONPROF=%LIST|TOHIT|1										SOURCEPAGE:p.27
Unarmed Weapon Finesse			TYPE:GentleWarriorAbility				VISIBLE:NO																						SAB:Unarmed Weapon Finesse																																																																																							BONUS:WEAPONPROF=Unarmed Strike|TOHIT|(max(DEX,STR)+SHIELDACCHECK)-STR|TYPE=NotRanged	SOURCEPAGE:p.32
Uncanny Dodge X1				TYPE:GentleWarriorAbility				VISIBLE:NO									!PREABILITY:1,CATEGORY=Talent,Uncanny Dodge I																																																								ABILITY:Talent|AUTOMATIC|Uncanny Dodge I																																																		SOURCEPAGE:p.32
Uncanny Dodge X2				TYPE:GentleWarriorAbility				VISIBLE:NO	PREABILITY:1,CATEGORY=Talent,Uncanny Dodge I																																																																ABILITY:Talent|AUTOMATIC|Uncanny Dodge II																																																		SOURCEPAGE:p.32
Hacker Abilities				TYPE:HackerAbility					VISIBLE:NO																						SAB:Hacker Abilities (%CHOICE)								STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=2|STRING|Careful Progress|Electronic Empathy|False Trail|Install Backdoor|Instant Upgrade|Overclock|Passfirewall|Personal Database																																																																	SOURCEPAGE:p.34
Naturalist					TYPE:SurvivalistAbility					VISIBLE:NO																						SAB:Naturalist (%CHOICE)									STACK:YES	MULT:YES	CHOOSE:NUMCHOICES=1|STRING|Arctic|Deciduous Forest|Desert|Jungle|Mountain (high altitude)|Mountain (low altitude)|Plains (temperate grasslands)|Rainforest|Savanna|Sea Coast|Swamp|Volcanic Plain																																																									SOURCEPAGE:p.40
Advanced Techniques			TYPE:MartialArtsMasterAbility				VISIBLE:NO																						SAB:Advanced Techniques (%CHOICE)								STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=1|STRING|Crane Kick|Hands Without Shadow|Improvised Weapon Proficiency|Mat Techniques|Three Conflicts Stance																																																																				SOURCEPAGE:p.46
Trigger Power				TYPE:MentalistAbility					VISIBLE:NO																						SAB:Trigger Power (%CHOICE)									STACK:NO	MULT:YES	CHOOSE:SPELLS|SPELLTYPE=Psionic[KNOWN=YES]																																																																																		SOURCEPAGE:p.50

#Cross Training Sub-Entries
Raise Abilities				TYPE:X-Training						VISIBLE:NO																						SAB:Cross Training (+1 to %CHOICE)								STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=2|PCSTAT|ALL																																																					BONUS:STAT|%LIST|1																												SOURCEPAGE:p.55
Lower Ability				TYPE:X-Training						VISIBLE:NO																						SAB:Cross Training (-2 to %CHOICE)								STACK:NO	MULT:YES	CHOOSE:NUMCHOICES=1|PCSTAT|ALL																																								BONUS:FEAT|POOL|1											BONUS:STAT|%LIST|-2																												SOURCEPAGE:p.55

#Multilingual Choices
Spoken Language				TYPE:Multilingual						VISIBLE:NO																																			STACK:YES	MULT:YES	CHOOSE:NOCHOICE																																						ADD:LANGUAGE|TYPE=Spoken																																													SOURCEPAGE:p.58
Written Language				TYPE:Multilingual						VISIBLE:NO																																			STACK:YES	MULT:YES	CHOOSE:NOCHOICE																																						ADD:LANGUAGE|TYPE=Written																																													SOURCEPAGE:P.58

###Block: Signature Skills Choices
# Feat Name									Type			Visible	Required Class				Add
Two Untrained Signature Skills (Profiler)				TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Profiler=1			ADD:FEAT|2|Craft (Visual Art - Signature Skill),Craft (Writing - Signature Skill),Diplomacy(Signature Skill),Disguise(Signature Skill),Gather Information(Signature Skill),Intimidate(Signature Skill),Research(Signature Skill),Sense Motive(Signature Skill),Spot(Signature Skill)
One Trained Only Signature Skill (Profiler)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Profiler=1			ADD:FEAT|Decipher Script(Signature Skill),Investigate(Signature Skill),Knowledge (Behavioral Sciences - Signature Skill)
Two Untrained Signature Skills (Survivalist)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Survivalist=1		ADD:FEAT|2|Balance(Signature Skill),Climb(Signature Skill),Craft (Structural - Signature Skill),Hide(Signature Skill),Jump(Signature Skill),Listen(Signature Skill),Move Silently(Signature Skill),Navigate(Signature Skill),Ride(Signature Skill),Search(Signature Skill),Survival(Signature Skill),Swim(Signature Skill),Treat Injury(Signature Skill)
One Trained Only Signature Skill (Survivalist)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Survivalist=1		ADD:FEAT|Handle Animal(Signature Skill),Knowledge (Earth and Life Sciences - Signature Skill),Knowledge (History - Signature Skill)
Two Untrained Signature Skills (Transporter)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Transporter=1		ADD:FEAT|2|Balance(Signature Skill),Concentration(Signature Skill),Drive(Signature Skill),Listen(Signature Skill),Navigate(Signature Skill)
One Trained Only Signature Skill (Transporter)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Transporter=1		ADD:FEAT|Craft (Electronic - Signature Skill),Craft (Mechanical - Signature Skill),Disable Device(Signature Skill),Knowledge (Technology - Signature Skill),Pilot(Signature Skill),Repair(Signature Skill),Tumble(Signature Skill)
Two Untrained Signature Skills (Commander)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Commander=1			ADD:FEAT|2|Bluff(Signature Skill),Craft (Writing - Signature Skill),Diplomacy(Signature Skill),Gather Information(Signature Skill),Intimidate(Signature Skill),Research(Signature Skill),Sense Motive(Signature Skill),Spot(Signature Skill)
One Trained Only Signature Skill (Commander)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Commander=1			ADD:FEAT|Knowledge (Behavioral Sciences - Signature Skill),Knowledge (Business - Signature Skill),Knowledge (Civics - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Theology and Philosophy - Signature Skill)
Two Untrained Signature Skills (Dark Sage)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Dark Sage=1			ADD:FEAT|2|Concentration(Signature Skill),Craft (Visual Art - Signature Skill),Craft (Writing - Signature Skill),Gather Information(Signature Skill),Research(Signature Skill),Sense Motive(Signature Skill)
One Trained Only Signature Skill (Dark Sage)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Dark Sage=1			ADD:FEAT|Decipher Script(Signature Skill),Investigate(Signature Skill),Knowledge (Arcane Lore - Signature Skill),Knowledge (Art - Signature Skill),Knowledge (Earth and Life Sciences - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Physical Sciences - Signature Skill),Spellcraft(Signature Skill)
Two Untrained Signature Skills (Martial Arts Master)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Martial Arts Master=1	ADD:FEAT|2|Balance(Signature Skill),Climb(Signature Skill),Diplomacy(Signature Skill),Escape Artist(Signature Skill),Hide(Signature Skill),Intimidate(Signature Skill),Jump(Signature Skill),Move Silently(Signature Skill),Perform (Dance - Signature Skill),Spot(Signature Skill)
One Trained Only Signature Skill (Martial Arts Master)	TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Martial Arts Master=1	ADD:FEAT|Knowledge (Theology and Philosophy - Signature Skill),Tumble(Signature Skill)
Two Untrained Signature Skills (Master Tinkerer)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Master Tinkerer=1		ADD:FEAT|2|Computer Use(Signature Skill),Craft (Structural - Signature Skill),Drive(Signature Skill),Navigate(Signature Skill),Research(Signature Skill),Spot(Signature Skill)
One Trained Only Signature Skill (Master Tinkerer)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Master Tinkerer=1		ADD:FEAT|Craft (Electronic - Signature Skill),Craft (Mechanical - Signature Skill),Demolitions(Signature Skill),Disable Device(Signature Skill),Knowledge (Behavioral Sciences - Signature Skill),Knowledge (Earth and Life Sciences - Signature Skill),Knowledge (History - Signature Skill),Knowledge (Physical Sciences - Signature Skill),Knowledge (Technology - Signature Skill),Repair(Signature Skill)
Two Untrained Signature Skills (Mentalist)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Mentalist=1			ADD:FEAT|2|Bluff(Signature Skill),Concentration(Signature Skill),Diplomacy(Signature Skill),Gather Information(Signature Skill),Search(Signature Skill),Sense Motive(Signature Skill)
One Trained Only Signature Skill (Mentalist)			TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Mentalist=1			ADD:FEAT|Autohypnosis(Signature Skill),Knowledge (Behavioral Sciences - Signature Skill),Knowledge (Theology and Philosophy - Signature Skill),Psicraft(Signature Skill)
Two Untrained Signature Skills (Psionic Assassin)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Psionic Assassin=1		ADD:FEAT|2|Balance(Signature Skill),Climb(Signature Skill),Concentration(Signature Skill),Drive(Signature Skill),Hide(Signature Skill),Intimidate(Signature Skill),Jump(Signature Skill),Listen(Signature Skill),Move Silently(Signature Skill),Spot(Signature Skill),Swim(Signature Skill)
One Trained Only Signature Skill (Psionic Assassin)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Psionic Assassin=1		ADD:FEAT|Autohypnosis(Signature Skill)
Two Untrained Signature Skills (Silent Intruder)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Silent Intruder=1		ADD:FEAT|2|Balance(Signature Skill),Climb(Signature Skill),Disguise(Signature Skill),Escape Artist(Signature Skill),Hide(Signature Skill),Jump(Signature Skill),Listen(Signature Skill),Move Silently(Signature Skill),Search(Signature Skill)
One Trained Only Signature Skill (Silent Intruder)		TYPE:SigSkill	VISIBLE:NO	PRECLASS:1,Silent Intruder=1		ADD:FEAT|Disable Device(Signature Skill),Investigate(Signature Skill),Knowledge (Art - Signature Skill),Knowledge (Business - Signature Skill),Sleight of Hand(Signature Skill),Tumble(Signature Skill)

#Cannot set Prerequisite for current class, so I'm using PRECLASS, but this will grant choices from all classes the character has,
# not just the current class. I have entered a FREQ for that.
# - Frank Kliewe

###Block: Signature Skills
# Feat Name								Type				Visible	Restricted Ability													Ability
Autohypnosis(Signature Skill)					TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Autohypnosis (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Autohypnosis(class skill)
Balance(Signature Skill)					TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Balance (class skill)						ABILITY:Starting Occupation|AUTOMATIC|Balance(class skill)
Bluff(Signature Skill)						TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Bluff (class skill)						ABILITY:Starting Occupation|AUTOMATIC|Bluff(class skill)
Climb(Signature Skill)						TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Climb (class skill)						ABILITY:Starting Occupation|AUTOMATIC|Climb(class skill)
Computer Use(Signature Skill)					TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Computer Use (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Computer Use(class skill)
Concentration(Signature Skill)				TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Concentration (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Concentration(class skill)
Craft (Chemical - Signature Skill)				TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Craft (Chemical - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Craft (Chemical - class skill)
Craft (Electronic - Signature Skill)			TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Craft (Electronic - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Craft (Electronic - class skill)
Craft (Mechanical - Signature Skill)			TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Craft (Mechanical - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Craft (Mechanical - class skill)
Craft (Pharmaceutical - Signature Skill)			TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Craft (Pharmaceutical - class skill)			ABILITY:Starting Occupation|AUTOMATIC|Craft (Pharmaceutical - class skill)
Craft (Structural - Signature Skill)			TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Craft (Structural - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Craft (Structural - class skill)
Craft (Visual Art - Signature Skill)			TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Craft (Visual Art - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Craft (Visual Art - class skill)
Craft (Writing - Signature Skill)				TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Craft (Writing - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Craft (Writing - class skill)
Decipher Script(Signature Skill)				TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Decipher Script (class skill)				ABILITY:Starting Occupation|AUTOMATIC|Decipher Script(class skill)
Demolitions(Signature Skill)					TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Demolitions (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Demolitions(class skill)
Diplomacy(Signature Skill)					TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Diplomacy (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Diplomacy(class skill)
Disable Device(Signature Skill)				TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Disable Device (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Disable Device(class skill)
Disguise(Signature Skill)					TYPE:UntrainedSigSkill	VISIBLE:NO																	ABILITY:Starting Occupation|AUTOMATIC|Disguise(class skill)
Drive(Signature Skill)						TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Drive (class skill)						ABILITY:Starting Occupation|AUTOMATIC|Drive(class skill)
Escape Artist(Signature Skill)				TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Escape Artist (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Escape Artist(class skill)
Forgery(Signature Skill)					TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Forgery (class skill)						ABILITY:Starting Occupation|AUTOMATIC|Forgery(class skill)
Gamble(Signature Skill)						TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Gamble (class skill)						ABILITY:Starting Occupation|AUTOMATIC|Gamble(class skill)
Gather Information(Signature Skill)				TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Gather Information (class skill)				ABILITY:Starting Occupation|AUTOMATIC|Gather Information(class skill)
Handle Animal(Signature Skill)				TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Handle Animal (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Handle Animal(class skill)
Hide(Signature Skill)						TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Hide (class skill)						ABILITY:Starting Occupation|AUTOMATIC|Hide(class skill)
Intimidate(Signature Skill)					TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Intimidate (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Intimidate(class skill)
Investigate(Signature Skill)					TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Investigate (class skill)					ABILITY:Starting Occupation|AUTOMATIC|Investigate(class skill)
Jump(Signature Skill)						TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Jump (class skill)						ABILITY:Starting Occupation|AUTOMATIC|Jump(class skill)
Knowledge (Arcane Lore - Signature Skill)			TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Arcane Lore - class skill)			ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Arcane Lore - class skill)
Knowledge (Art - Signature Skill)				TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Art - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Art - class skill)
Knowledge (Behavioral Sciences - Signature Skill)	TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Behavioral Sciences - class skill)		ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Behavioral Sciences - class skill)
Knowledge (Business - Signature Skill)			TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Business - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Business - class skill)
Knowledge (Civics - Signature Skill)			TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Civics - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Civics - class skill)
Knowledge (Earth and Life Sciences - Signature Skill)	TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Earth and Life Sciences - class skill)	ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Earth and Life Sciences - class skill)
Knowledge (History - Signature Skill)			TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (History - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Knowledge (History - class skill)
Knowledge (Physical Sciences - Signature Skill)		TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Physical Sciences - class skill)		ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Physical Sciences - class skill)
Knowledge (Tactics - Signature Skill)			TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Tactics - class skill)				ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Tactics - class skill)
Knowledge (Technology - Signature Skill)			TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Technology - class skill)			ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Technology - class skill)
Knowledge (Theology and Philosophy - Signature Skill)	TYPE:TrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Knowledge (Theology and Philosophy - class skill)	ABILITY:Starting Occupation|AUTOMATIC|Knowledge (Theology and Philosophy - class skill)
Listen(Signature Skill)						TYPE:UntrainedSigSkill	VISIBLE:NO	!PREABILITY:1,CATEGORY=Starting Occupation,Listen (class skill)						ABILITY:Starting Occupation|AUTOMATIC|Listen(class skill)
