# CVS $Revision$ $Author$ -- Tue Oct 30 01:48:28 2012 -- reformated by prettylst.pl v1.39 (build 15052)
SOURCELONG:Outcastia Campaign Book II	SOURCESHORT:OCS_II	SOURCEWEB:http://www.nitehawk-games.biz/products/ocs_b2.html	SOURCEDATE:09-2011
# ORIGINAL ENTRY BY: Andrew Maitland
# ORIGINAL ENTRY DATE: 2011-11-26

#BEAST LORD SPELLS
#1ST-LEVEL BEAST LORD SPELLS
# Spell Name			Classes of caster
Water Breathing.MOD			CLASSES:Witch=3
#4TH-LEVEL WITCH SPELLS
Black Tentacles.MOD			CLASSES:Witch=4
Charm Monster.MOD				CLASSES:Witch=4
Confusion.MOD				CLASSES:Witch=4
Crushing Despair.MOD			CLASSES:Witch=4
Death Ward.MOD				CLASSES:Witch=4
Detect Scrying.MOD			CLASSES:Witch=4
Dimensional Anchor.MOD			CLASSES:Witch=4
Discern Lies.MOD				CLASSES:Witch=4
Dismissal.MOD				CLASSES:Witch=4
Divination.MOD				CLASSES:Witch=4
Enervation.MOD				CLASSES:Witch=4
Geas (Lesser).MOD				CLASSES:Witch=4
Giant Vermin.MOD				CLASSES:Witch=4
Hallucinatory Terrain.MOD		CLASSES:Witch=4
Neutralize Poison.MOD			CLASSES:Witch=4
Planar Ally (Lesser).MOD		CLASSES:Witch=4
Poison.MOD					CLASSES:Witch=4
Repel Vermin.MOD				CLASSES:Witch=4
Scrying.MOD					CLASSES:Witch=4
Shout.MOD					CLASSES:Witch=4
Solid Fog.MOD				CLASSES:Witch=4
Spin.MOD					CLASSES:Witch=4
Temporary Permanency.MOD		CLASSES:Witch=4
Tongues.MOD					CLASSES:Witch=4
#5TH-LEVEL WITCH SPELLS
Atonement.MOD				CLASSES:Witch=5
Baleful Polymorph.MOD			CLASSES:Witch=5
Blight.MOD					CLASSES:Witch=5
Break Enchantment.MOD			CLASSES:Witch=5
Contact Other Plane.MOD			CLASSES:Witch=5
Counterspell (Improved).MOD		CLASSES:Witch=5
Dominate Person.MOD			CLASSES:Witch=5
Dream.MOD					CLASSES:Witch=5
False Vision.MOD				CLASSES:Witch=5
Feeblemind.MOD				CLASSES:Witch=5
Hold Monster.MOD				CLASSES:Witch=5
Insect Plague.MOD				CLASSES:Witch=5
Magic Jar.MOD				CLASSES:Witch=5
Mind Fog.MOD				CLASSES:Witch=5
Nightmare.MOD				CLASSES:Witch=5
Passwall.MOD				CLASSES:Witch=5
Permanency.MOD				CLASSES:Witch=5
Planar Binding (Lesser).MOD		CLASSES:Witch=5
Prying Eyes.MOD				CLASSES:Witch=5
Raise Dead.MOD				CLASSES:Witch=5
Sending.MOD					CLASSES:Witch=5
Slay Living.MOD				CLASSES:Witch=5
Symbol of Pain.MOD			CLASSES:Witch=5
Symbol of Sleep.MOD			CLASSES:Witch=5
True Seeing.MOD				CLASSES:Witch=5
Waves of Fatigue.MOD			CLASSES:Witch=5
#6TH-LEVEL WITCH SPELLS
Accuse.MOD					CLASSES:Witch=6
Acid Fog.MOD				CLASSES:Witch=6
Analyze Dweomer.MOD			CLASSES:Witch=6
Banishment.MOD				CLASSES:Witch=6
Boneshatter.MOD				CLASSES:Witch=6
Chain Lightning.MOD			CLASSES:Witch=6
Circle of Death.MOD			CLASSES:Witch=6
Contingency.MOD				CLASSES:Witch=6
Create Undead.MOD				CLASSES:Witch=6
Dispel Magic (Greater).MOD		CLASSES:Witch=6
Dream Trap.MOD				CLASSES:Witch=6
Eyebite.MOD					CLASSES:Witch=6
Flesh to Stone.MOD			CLASSES:Witch=6
Flaming Blood.MOD				CLASSES:Witch=6
Forbiddance.MOD				CLASSES:Witch=6
Geas/Quest.MOD				CLASSES:Witch=6
Guards and Wards.MOD			CLASSES:Witch=6
Harm.MOD					CLASSES:Witch=6
Heroism (Greater).MOD			CLASSES:Witch=6
Legend Lore.MOD				CLASSES:Witch=6
Planar Ally.MOD				CLASSES:Witch=6
Planar Binding.MOD			CLASSES:Witch=6
Power Word (Vassal).MOD			CLASSES:Witch=6
Scream of Fear.MOD			CLASSES:Witch=6
Shadow Walk.MOD				CLASSES:Witch=6
Stone to Flesh.MOD			CLASSES:Witch=6
Suggestion (Mass).MOD			CLASSES:Witch=6
Symbol of Fear.MOD			CLASSES:Witch=6
Symbol of Persuasion.MOD		CLASSES:Witch=6
Undeath to Death.MOD			CLASSES:Witch=6
#7TH-LEVEL WITCH SPELLS
Alter Allegiance.MOD			CLASSES:Witch=7
Arcane Sight (Greater).MOD		CLASSES:Witch=7
Blasphemy.MOD				CLASSES:Witch=7
Control Weather.MOD			CLASSES:Witch=7
Control Undead.MOD			CLASSES:Witch=7
Counterspell (Greater).MOD		CLASSES:Witch=7
Ethereal Jaunt.MOD			CLASSES:Witch=7
Finger of Death.MOD			CLASSES:Witch=7
Grasping Hand.MOD				CLASSES:Witch=7
Hold Person (Mass).MOD			CLASSES:Witch=7
Insanity.MOD				CLASSES:Witch=7
Instant Summons.MOD			CLASSES:Witch=7
Phase Door.MOD				CLASSES:Witch=7
Plane Shift.MOD				CLASSES:Witch=7
Power Word Blind.MOD			CLASSES:Witch=7
Scrying (Greater).MOD			CLASSES:Witch=7
Sequester.MOD				CLASSES:Witch=7
Spell Turning.MOD				CLASSES:Witch=7
Statue.MOD					CLASSES:Witch=7
Symbol of Stunning.MOD			CLASSES:Witch=7
Symbol of Weakness.MOD			CLASSES:Witch=7
Vision.MOD					CLASSES:Witch=7
Waves of Exhaustion.MOD			CLASSES:Witch=7
Word of Dissention.MOD			CLASSES:Witch=7
#8TH-LEVEL WITCH SPELLS
Antipathy.MOD				CLASSES:Witch=8
Binding.MOD					CLASSES:Witch=8
Charm Monster (Mass).MOD		CLASSES:Witch=8
Create Greater Undead.MOD		CLASSES:Witch=8
Demand.MOD					CLASSES:Witch=8
Discern Location.MOD			CLASSES:Witch=8
Horrid Wilting.MOD			CLASSES:Witch=8
Irresistible Dance.MOD			CLASSES:Witch=8
Mind Blank.MOD				CLASSES:Witch=8
Planar Ally (Greater).MOD		CLASSES:Witch=8
Planar Binding (Greater).MOD		CLASSES:Witch=8
Power Word (Coma).MOD			CLASSES:Witch=8
Power Word Stun.MOD			CLASSES:Witch=8
Prying Eyes (Greater).MOD		CLASSES:Witch=8
Symbol of Death.MOD			CLASSES:Witch=8
Symbol of Insanity.MOD			CLASSES:Witch=8
Sympathy.MOD				CLASSES:Witch=8
Trap the Soul.MOD				CLASSES:Witch=8
Unholy Aura.MOD				CLASSES:Witch=8
#9TH-LEVEL WITCH SPELLS
Astral Projection.MOD			CLASSES:Witch=9
Compulsion/Power Word (Geas).MOD	CLASSES:Witch=9
Counterspell (Supreme).MOD		CLASSES:Witch=9
Dominate Monster.MOD			CLASSES:Witch=9
Energy Drain.MOD				CLASSES:Witch=9
Etherealness.MOD				CLASSES:Witch=9
Freedom.MOD					CLASSES:Witch=9
Hold Monster (Mass).MOD			CLASSES:Witch=9
Imprisonment.MOD				CLASSES:Witch=9
Power Word Kill.MOD			CLASSES:Witch=9
Soul Bind.MOD				CLASSES:Witch=9
Time Stop.MOD				CLASSES:Witch=9
Wail of the Banshee.MOD			CLASSES:Witch=9
Word of Insanity.MOD			CLASSES:Witch=9
Word of Submission.MOD			CLASSES:Witch=9

# COMMENT: .MODs not respecting the FORWARDREF Tag. Commenting out to prevent errors.
