#  Fri Nov 16 19:52:40 2018 -- reformated by PCGen PrettyLST v6.08.00
SOURCELONG:Starfinder Core Rulebook	SOURCESHORT:SCR	SOURCEDATE:2017-09
# Original Entry by: Andrew Maitland, and Gwen T

# TYPE:Coin required for OS
# Equipment Name	Type			Cost
Cred Stick		TYPE:Credit.Coin	COST:1
Credit		TYPE:Credit.Coin	COST:1


###Block:BASIC MELEE WEAPONS
#Weapon


# One-Handed Weapons
# Equipment Name			Unique Key					Required Weapon Proficiency					Type																															Cost		Weight	Damage	Wield Category	Modify VAR			Quality and value									Special Property									MODIFY			PART
Unarmed strike			KEY:Unarmed strike			PROFICIENCY:WEAPON|Unarmed strike				TYPE:RESIZABLE.Weapon.Melee.Prof Group Basic Melee.Bludgeoning.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr					COST:0			DAMAGE:1d3	WIELD:OneHanded					QUALITY:Level|0	QUALITY:Critical|-	QUALITY:Bulk|-		SPROP:Archaic.nonlethal								MODIFY:ItemLevel|SET|0	PART:1|MODIFY:Damage|SET|1d3
Club					KEY:Club					PROFICIENCY:WEAPON|Club						TYPE:RESIZABLE.Weapon.Melee.Prof Group Basic Melee.Bludgeoning.Weapon.Melee.Weapon Group ~ Basic Melee Weapons.Basic Melee Weapons.Uncategorized.ToHit_UseStr.Damage_UseStr					COST:0	WT:0.1	DAMAGE:1d6	WIELD:OneHanded	BONUS:VAR|BulkLight|1	QUALITY:Level|0	QUALITY:Critical|-	QUALITY:Bulk|L		SPROP:Analog.archaic								MODIFY:ItemLevel|SET|0	PART:1|MODIFY:Damage|SET|1d6
Crossbolter, paragon			KEY:Crossbolter (paragon)						PROFICIENCY:WEAPON|Crossbolter (paragon)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:PROJECTILE.Piercing										COST:327200	WT:2		DAMAGE:10d10	WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|18	QUALITY:Critical|-	QUALITY:Capacity|40 arrows	QUALITY:Usage|8	QUALITY:Bulk|2			SPROP:Unwieldy												MODIFY:ItemLevel|SET|18	PART:1|MODIFY:Damage|SET|10d10
Reaction cannon, paragon		KEY:Reaction cannon (paragon)						PROFICIENCY:WEAPON|Reaction cannon (paragon)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:PROJECTILE.Piercing										COST:810000	WT:3		DAMAGE:12d10	WIELD:TwoHanded					RANGE:100															BONUS:VAR|Bulk|3		QUALITY:Level|20	QUALITY:Critical|-	QUALITY:Capacity|6 rounds	QUALITY:Usage|1	QUALITY:Bulk|3			SPROP:Penetrating												MODIFY:ItemLevel|SET|20	PART:1|MODIFY:Damage|SET|12d10
X-gen gun, paragon			KEY:X-gen gun (paragon)							PROFICIENCY:WEAPON|X-gen gun (paragon)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:PROJECTILE.Piercing										COST:826000	WT:2		DAMAGE:9d12		WIELD:TwoHanded					RANGE:120															BONUS:VAR|Bulk|2		QUALITY:Level|20	QUALITY:Critical|-	QUALITY:Capacity|100 rounds	QUALITY:Usage|2	QUALITY:Bulk|2			SPROP:Automatic												MODIFY:ItemLevel|SET|20	PART:1|MODIFY:Damage|SET|9d12
Shock caster, static			KEY:Shock caster (static)						PROFICIENCY:WEAPON|Shock caster (static)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:SHOCK.Electricity										COST:4620	WT:2		DAMAGE:1d12		WIELD:TwoHanded					RANGE:40															BONUS:VAR|Bulk|2		QUALITY:Level|6	QUALITY:Critical|-	QUALITY:Capacity|40 charges	QUALITY:Usage|2	QUALITY:Bulk|2			SPROP:Explode (10 ft.), unwieldy									MODIFY:ItemLevel|SET|6	PART:1|MODIFY:Damage|SET|1d12
Shock caster, aurora			KEY:Shock caster (aurora)						PROFICIENCY:WEAPON|Shock caster (aurora)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:SHOCK.Electricity										COST:19100	WT:2		DAMAGE:2d12		WIELD:TwoHanded					RANGE:40															BONUS:VAR|Bulk|2		QUALITY:Level|10	QUALITY:Critical|-	QUALITY:Capacity|40 charges	QUALITY:Usage|4	QUALITY:Bulk|2			SPROP:Explode (15 ft.), unwieldy									MODIFY:ItemLevel|SET|10	PART:1|MODIFY:Damage|SET|2d12
Shock caster, storm			KEY:Shock caster (storm)						PROFICIENCY:WEAPON|Shock caster (storm)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:SHOCK.Electricity										COST:164800	WT:2		DAMAGE:5d12		WIELD:TwoHanded					RANGE:40															BONUS:VAR|Bulk|2		QUALITY:Level|16	QUALITY:Critical|-	QUALITY:Capacity|100 charges	QUALITY:Usage|10	QUALITY:Bulk|2			SPROP:Explode (20 ft.), unwieldy									MODIFY:ItemLevel|SET|16	PART:1|MODIFY:Damage|SET|5d12
Shock caster, tempest			KEY:Shock caster (tempest)						PROFICIENCY:WEAPON|Shock caster (tempest)			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:SHOCK.Electricity										COST:735000	WT:2		DAMAGE:7d12		WIELD:TwoHanded					RANGE:40															BONUS:VAR|Bulk|2		QUALITY:Level|20	QUALITY:Critical|-	QUALITY:Capacity|100 charges	QUALITY:Usage|10	QUALITY:Bulk|2			SPROP:Explode (20 ft.), unwieldy									MODIFY:ItemLevel|SET|20	PART:1|MODIFY:Damage|SET|7d12
Screamer, thunderstrike			KEY:Screamer (thunderstrike)						PROFICIENCY:WEAPON|Screamer (thunderstrike)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:SONIC.Sonic										COST:3350	WT:2		DAMAGE:1d10		WIELD:TwoHanded					RANGE:30															BONUS:VAR|Bulk|2		QUALITY:Level|5	QUALITY:Critical|Deafen	QUALITY:Capacity|40 charges	QUALITY:Usage|4	QUALITY:Bulk|2			SPROP:Blast, unwieldy											MODIFY:ItemLevel|SET|5	PART:1|MODIFY:Damage|SET|1d10
Screamer, LFD				KEY:Screamer (LFD)							PROFICIENCY:WEAPON|Screamer (LFD)				TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:SONIC.Sonic										COST:14000	WT:2		DAMAGE:2d10		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|9	QUALITY:Critical|Deafen	QUALITY:Capacity|80 charges	QUALITY:Usage|8	QUALITY:Bulk|2			SPROP:Blast, unwieldy											MODIFY:ItemLevel|SET|9	PART:1|MODIFY:Damage|SET|2d10
Screamer, HFD				KEY:Screamer (HFD)							PROFICIENCY:WEAPON|Screamer (HFD)				TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:SONIC.Sonic										COST:107500	WT:2		DAMAGE:4d10		WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|15	QUALITY:Critical|Deafen	QUALITY:Capacity|100 charges	QUALITY:Usage|10	QUALITY:Bulk|2			SPROP:Blast, unwieldy											MODIFY:ItemLevel|SET|15	PART:1|MODIFY:Damage|SET|4d10
NIL grenade launcher, merc		KEY:NIL grenade launcher (merc)					PROFICIENCY:WEAPON|NIL grenade launcher (merc)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:Uncategorized									COST:280	WT:2					WIELD:TwoHanded					RANGE:60															BONUS:VAR|Bulk|2		QUALITY:Level|1	QUALITY:Critical|-	QUALITY:Capacity|6 grenades	QUALITY:Usage|1	QUALITY:Bulk|2			SPROP:Damage By grenade	SPROP:Analog								MODIFY:ItemLevel|SET|1
NIL grenade launcher, squad		KEY:NIL grenade launcher (squad)					PROFICIENCY:WEAPON|NIL grenade launcher (squad)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:Uncategorized									COST:9400	WT:3					WIELD:TwoHanded					RANGE:70															BONUS:VAR|Bulk|3		QUALITY:Level|8	QUALITY:Critical|-	QUALITY:Capacity|12 grenades	QUALITY:Usage|1	QUALITY:Bulk|3			SPROP:Damage By grenade	SPROP:Analog								MODIFY:ItemLevel|SET|8
IMDS missile launcher			KEY:IMDS missile launcher						PROFICIENCY:WEAPON|IMDS missile launcher			TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Heavy	TYPE:Uncategorized									COST:18200	WT:2					WIELD:TwoHanded					RANGE:80															BONUS:VAR|Bulk|2		QUALITY:Level|10	QUALITY:Critical|-	QUALITY:Capacity|1 missile	QUALITY:Usage|1	QUALITY:Bulk|2			SPROP:-													MODIFY:ItemLevel|SET|10

# TABLE 7-6:Sniper Weapons
# TWO-HANDED WEAPONS LEVEL PRICE DAMAGE RANGE CRITICAL CAPACITY USAGE BULK SPECIAL
# PROJECTILE
Shirren-eye rifle, tactical		KEY:Shirren-eye rifle (tactical)					PROFICIENCY:WEAPON|Shirren-eye rifle (tactical)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Sniper	TYPE:Piercing.SNIPER WEAPONS.PROJECTILE							COST:755	WT:1		DAMAGE:1d10		WIELD:TwoHanded	WIELD:TwoHanded		RANGE:70															BONUS:VAR|Bulk|1		QUALITY:Level|2	QUALITY:Critical|-	QUALITY:Capacity|1 round	QUALITY:Usage|1	QUALITY:Bulk|1			SPROP:Analog, sniper (250 ft.), unwieldy								MODIFY:ItemLevel|SET|2	PART:1|MODIFY:Damage|SET|1d10
Shirren-eye rifle, advanced		KEY:Shirren-eye rifle (advanced)					PROFICIENCY:WEAPON|Shirren-eye rifle (advanced)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Sniper	TYPE:Piercing.SNIPER WEAPONS.PROJECTILE							COST:9350	WT:2		DAMAGE:2d10		WIELD:TwoHanded	WIELD:TwoHanded		RANGE:70															BONUS:VAR|Bulk|2		QUALITY:Level|8	QUALITY:Critical|-	QUALITY:Capacity|4 rounds	QUALITY:Usage|1	QUALITY:Bulk|2			SPROP:Analog, sniper (500 ft.), unwieldy								MODIFY:ItemLevel|SET|8	PART:1|MODIFY:Damage|SET|2d10
Shirren-eye rifle, elite		KEY:Shirren-eye rifle (elite)						PROFICIENCY:WEAPON|Shirren-eye rifle (elite)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Sniper	TYPE:Piercing.SNIPER WEAPONS.PROJECTILE							COST:54000	WT:2		DAMAGE:4d10		WIELD:TwoHanded	WIELD:TwoHanded		RANGE:80															BONUS:VAR|Bulk|2		QUALITY:Level|13	QUALITY:Critical|-	QUALITY:Capacity|6 rounds	QUALITY:Usage|1	QUALITY:Bulk|2			SPROP:Analog, sniper (750 ft.), unwieldy								MODIFY:ItemLevel|SET|13	PART:1|MODIFY:Damage|SET|4d10
Shirren-eye rifle, paragon		KEY:Shirren-eye rifle (paragon)					PROFICIENCY:WEAPON|Shirren-eye rifle (paragon)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Sniper	TYPE:Piercing.SNIPER WEAPONS.PROJECTILE							COST:147200	WT:1		DAMAGE:6d10		WIELD:TwoHanded	WIELD:TwoHanded		RANGE:80															BONUS:VAR|Bulk|1		QUALITY:Level|16	QUALITY:Critical|-	QUALITY:Capacity|6 rounds	QUALITY:Usage|1	QUALITY:Bulk|1			SPROP:Analog, sniper (1,000 ft.), unwieldy							MODIFY:ItemLevel|SET|16	PART:1|MODIFY:Damage|SET|6d10
Shirren-eye rifle, warpshot		KEY:Shirren-eye rifle (warpshot)					PROFICIENCY:WEAPON|Shirren-eye rifle (warpshot)		TYPE:RESIZABLE.Weapon.Ranged.ToHit_UseDex.Prof Group Sniper	TYPE:Piercing.SNIPER WEAPONS.PROJECTILE							COST:740800	WT:1		DAMAGE:10d10	WIELD:TwoHanded	WIELD:TwoHanded		RANGE:80															BONUS:VAR|Bulk|1		QUALITY:Level|20	QUALITY:Critical|-	QUALITY:Capacity|4 rounds	QUALITY:Usage|1	QUALITY:Bulk|1			SPROP:Analog, sniper (1,000 ft.), unwieldy							MODIFY:ItemLevel|SET|20	PART:1|MODIFY:Damage|SET|10d10

# TABLE 7-7:GRENADES
# GRENADES LEVEL PRICE RANGE CAPACITY BULK SPECIAL
Frag grenade I				KEY:Frag grenade I							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Piercing			COST:35	WT:0.1	DAMAGE:1d6		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|1	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(1/2)+DEX	SPROP:Explode (1d6 P, 15 ft.)						MODIFY:ItemLevel|SET|1	PART:1|MODIFY:Damage|SET|1d6
Shock grenade I				KEY:Shock grenade I							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Electricity			COST:130	WT:0.1	DAMAGE:1d8		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|1	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(1/2)+DEX	SPROP:Explode (1d8 E, 15 ft.)						MODIFY:ItemLevel|SET|1	PART:1|MODIFY:Damage|SET|1d8
Smoke grenade				KEY:Smoke grenade								PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade					COST:40	WT:0.1				WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|1	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(1/2)+DEX	SPROP:Explode (smoke cloud 1 minute, 20 ft.)			MODIFY:ItemLevel|SET|1
Stickybomb grenade I			KEY:Stickybomb grenade I						PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade					COST:170	WT:0.1				WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|1	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(1/2)+DEX	SPROP:Explode (entangled 2d4 rounds, 10 ft.)			MODIFY:ItemLevel|SET|1
Flash grenade I				KEY:Flash grenade I							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade					COST:275	WT:0.1				WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|2	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(2/2)+DEX	SPROP:Explode (blinded 1d4 rounds, 5 ft.)				MODIFY:ItemLevel|SET|2
Incendiary grenade I			KEY:Incendiary grenade I						PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Fire			COST:375	WT:0.1	DAMAGE:1d6		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|2	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(2/2)+DEX	SPROP:Explode (1d6 F, 1d4 burn, 5 ft.)				MODIFY:ItemLevel|SET|2	PART:1|MODIFY:Damage|SET|1d6
Frag grenade II				KEY:Frag grenade II							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Piercing			COST:700	WT:0.1	DAMAGE:2d6		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|4	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(4/2)+DEX	SPROP:Explode (2d6 P, 15 ft.)						MODIFY:ItemLevel|SET|4	PART:1|MODIFY:Damage|SET|2d6
Screamer grenade I			KEY:Screamer grenade I							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Sonic			COST:725	WT:0.1	DAMAGE:1d10		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|4	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(4/2)+DEX	SPROP:Explode (1d10 So, deafened 1d4 minutes, 15 ft.)		MODIFY:ItemLevel|SET|4	PART:1|MODIFY:Damage|SET|1d10
Shock grenade II				KEY:Shock grenade II							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Electricity			COST:650	WT:0.1	DAMAGE:1d12		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|4	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(4/2)+DEX	SPROP:Explode (1d12 E, 15 ft.)					MODIFY:ItemLevel|SET|4	PART:1|MODIFY:Damage|SET|1d12
Stickybomb grenade II			KEY:Stickybomb grenade II						PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade					COST:675	WT:0.1				WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|4	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(4/2)+DEX	SPROP:Explode (entangled 2d4 rounds, 15 ft.)			MODIFY:ItemLevel|SET|4
Cryo grenade I				KEY:Cryo grenade I							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Cold			COST:1220	WT:0.1	DAMAGE:1d8		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|6	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(6/2)+DEX	SPROP:Explode (1d8 C, staggered, 10 ft.)				MODIFY:ItemLevel|SET|6	PART:1|MODIFY:Damage|SET|1d8
Flash grenade II				KEY:Flash grenade II							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade					COST:1350	WT:0.1				WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|6	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(6/2)+DEX	SPROP:Explode (blinded 1d4 rounds, 10 ft.)			MODIFY:ItemLevel|SET|6
Incendiary grenade II			KEY:Incendiary grenade II						PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Fire			COST:1040	WT:0.1	DAMAGE:2d6		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|6	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(6/2)+DEX	SPROP:Explode (2d6 F, 1d6 burn, 10 ft.)				MODIFY:ItemLevel|SET|6	PART:1|MODIFY:Damage|SET|2d6
Frag grenade III				KEY:Frag grenade III							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Piercing			COST:2560	WT:0.1	DAMAGE:4d6		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|8	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(8/2)+DEX	SPROP:Explode (4d6 P, 15 ft.)						MODIFY:ItemLevel|SET|8	PART:1|MODIFY:Damage|SET|4d6
Incendiary grenade III			KEY:Incendiary grenade III						PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Fire			COST:2800	WT:0.1	DAMAGE:3d6		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|8	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(8/2)+DEX	SPROP:Explode (3d6 F, 1d6 burn, 10 ft.)				MODIFY:ItemLevel|SET|8	PART:1|MODIFY:Damage|SET|3d6
Screamer grenade II			KEY:Screamer grenade II							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Sonic			COST:2720	WT:0.1	DAMAGE:2d10		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|8	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(8/2)+DEX	SPROP:Explode (2d10 So, deafened 1d4 minutes, 20 ft.)		MODIFY:ItemLevel|SET|8	PART:1|MODIFY:Damage|SET|2d10
Cryo grenade II				KEY:Cryo grenade II							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Cold			COST:5000	WT:0.1	DAMAGE:2d8		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|10	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(10/2)+DEX	SPROP:Explode (2d8 C, staggered, 15 ft.)			MODIFY:ItemLevel|SET|10	PART:1|MODIFY:Damage|SET|2d8
Frag grenade IV				KEY:Frag grenade IV							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Piercing			COST:5750	WT:0.1	DAMAGE:6d6		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|10	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(10/2)+DEX	SPROP:Explode (6d6 P, 15 ft.)					MODIFY:ItemLevel|SET|10	PART:1|MODIFY:Damage|SET|6d6
Shock grenade III				KEY:Shock grenade III							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Electricity			COST:5380	WT:0.1	DAMAGE:3d12		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|10	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(10/2)+DEX	SPROP:Explode (3d12 E, 15 ft.)				MODIFY:ItemLevel|SET|10	PART:1|MODIFY:Damage|SET|3d12
Stickybomb grenade III			KEY:Stickybomb grenade III						PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade					COST:5410	WT:0.1				WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|10	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(10/2)+DEX	SPROP:Explode (entangled 2d4 rounds, 20 ft.)		MODIFY:ItemLevel|SET|10
Flash grenade III				KEY:Flash grenade III							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade					COST:10400	WT:0.1				WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|12	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(12/2)+DEX	SPROP:Explode (blinded 1d6 rounds, 15 ft.)		MODIFY:ItemLevel|SET|12
Incendiary grenade IV			KEY:Incendiary grenade IV						PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Fire			COST:9380	WT:0.1	DAMAGE:5d6		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|12	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(12/2)+DEX	SPROP:Explode (5d6 F, 3d6 burn, 15 ft.)			MODIFY:ItemLevel|SET|12	PART:1|MODIFY:Damage|SET|5d6
Screamer grenade III			KEY:Screamer grenade III						PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Sonic			COST:11300	WT:0.1	DAMAGE:4d10		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|12	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(12/2)+DEX	SPROP:Explode (4d10 So, deafened 1d4 minutes, 25 ft.)	MODIFY:ItemLevel|SET|12	PART:1|MODIFY:Damage|SET|4d10
Cryo grenade III				KEY:Cryo grenade III							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Cold			COST:21100	WT:0.1	DAMAGE:4d8		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|14	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(14/2)+DEX	SPROP:Explode (4d8 C, staggered, 20 ft.)			MODIFY:ItemLevel|SET|14	PART:1|MODIFY:Damage|SET|4d8
Frag grenade V				KEY:Frag grenade V							PROFICIENCY:WEAPON|Grenades					TYPE:RESIZABLE.Weapon.Ranged.Thrown.ToHit_UseStr.Prof Group Grenade.Weapon Atk Modifier Dex.Splash.Grenade	TYPE:Piercing			COST:18750	WT:0.1	DAMAGE:10d6		WIELD:OneHanded					RANGE:20															BONUS:VAR|BulkLight|1	QUALITY:Level|14	QUALITY:Capacity|Drawn	QUALITY:Bulk|L											SPROP:DC %|10+(14/2)+DEX	SPROP:Explode (10d6 P, 15 ft.)				MODIFY:ItemLevel|SET|14	PART:1|MODIFY:Damage|SET|10d6
