SOURCELONG:System Reference Document 5.0	SOURCESHORT:SRD5	SOURCEWEB:http://dnd.wizards.com/articles/features/systems-reference-document-srd
# Original Entry: See contributors listed in PCC file.

# Monsters begin on page 264, appendix creatures are on page 361

###Block: Monsters -- Page 264
Aboleth							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Aboleth								SOURCEPAGE:p.13			SIZE:L	RACETYPE:Aberration	KIT:1|LE	BONUS:VAR|AC_Natural_Armor|8|TYPE=Racial	MONSTERCLASS:Hit Die:18	MOVE:Walk,10,Swim,40	BONUS:STAT|STR|10	BONUS:STAT|DEX|-2	BONUS:STAT|CON|4	BONUS:STAT|INT|8	BONUS:STAT|WIS|4	BONUS:STAT|CHA|8	BONUS:VAR|DarkvisionRange|120|TYPE=Base	BONUS:VAR|TelepathyRange|120|TYPE=Base	CR:10
Angel (Deva)					OUTPUTNAME:Deva								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Angel (Deva)									SOURCEPAGE:p.16		KEY:Angel (Deva)					SORTKEY:Angel	SIZE:M	RACETYPE:Celestial	KIT:1|LG	BONUS:VAR|AC_Natural_Armor|3|TYPE=Racial	MONSTERCLASS:Hit Die:16	MOVE:Walk,30,Fly,90	BONUS:STAT|STR|8	BONUS:STAT|DEX|8	BONUS:STAT|CON|8	BONUS:STAT|INT|6	BONUS:STAT|WIS|10	BONUS:STAT|CHA|10	BONUS:VAR|DarkvisionRange|120|TYPE=Base	CR:10
# Fire Giant							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Fire Giant								SOURCEPAGE:p.154			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Frost Giant							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Frost Giant								SOURCEPAGE:p.155			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Hill Giant							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Hill Giant								SOURCEPAGE:p.ISS			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Stone Giant							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Stone Giant								SOURCEPAGE:p.156			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Storm Giant							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Storm Giant								SOURCEPAGE:p.156			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Gibbering Mouther						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Gibbering Mouther							SOURCEPAGE:p.157			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Gnoll								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Gnoll									SOURCEPAGE:p.163			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Deep Gnome (Svirfneblin)				ABILITY:Internal|AUTOMATIC|Racial Trait ~ Deep Gnome (Svirfneblin)					SOURCEPAGE:p.164			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Goblin							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Goblin								SOURCEPAGE:p.166			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
## Golems
# Clay Golem							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Clay Golem								SOURCEPAGE:p.168			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Flesh Golem							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Flesh Golem								SOURCEPAGE:p.169			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Iron Golem							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Iron Golem								SOURCEPAGE:p.170			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Stone Golem							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Stone Golem								SOURCEPAGE:p.170			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Gorgon							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Gorgon								SOURCEPAGE:p.171			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Grick								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Grick									SOURCEPAGE:p.173			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Griffon							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Griffon								SOURCEPAGE:p.174			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Grimlock							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Grimlock								SOURCEPAGE:p.175			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

## Hags
# Green Hag							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Green Hag								SOURCEPAGE:p.177			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Night Hag							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Night Hag								SOURCEPAGE:p.178			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Sea Hag							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Sea Hag								SOURCEPAGE:p.179			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Half-Dragon (template)					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Half-Dragon (template)						SOURCEPAGE:p.180			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Half-Red Dragon Veteran					ABILITY:Internal|AUTOMATIC|Racial Trait ~ Half-Red Dragon Veteran						SOURCEPAGE:p.180			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Harpy								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Harpy									SOURCEPAGE:p.181			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Hell Hound							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Hell Hound								SOURCEPAGE:p.182			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Hippogriff							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Hippogriff								SOURCEPAGE:p.184			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Hobgoblin							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Hobgoblin								SOURCEPAGE:p.186			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:


Homunculus							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Homunculus								SOURCEPAGE:p.188			SIZE:T	RACETYPE:Construct	KIT:1|TN	BONUS:VAR|AC_Natural_Armor|1|TYPE=Racial	MONSTERCLASS:Hit Die:2	MOVE:Walk,20,Fly,40	BONUS:STAT|STR|-6	BONUS:STAT|DEX|4	BONUS:STAT|CHA|-4	BONUS:VAR|DarkvisionRange|60|TYPE=Base	CR:0
# Hydra								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Hydra									SOURCEPAGE:p.190			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Invisible Stalker						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Invisible Stalker							SOURCEPAGE:p.192			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Kobold							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Kobold								SOURCEPAGE:p.195			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Kraken							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Kraken								SOURCEPAGE:p.197			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Lamia								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Lamia									SOURCEPAGE:p.201			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Lich								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Lich									SOURCEPAGE:p.202			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Lizardfolk							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Lizardfolk								SOURCEPAGE:p.204			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

## Lycanthropes
# Werebear							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Werebear								SOURCEPAGE:p.208			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Wereboar							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Wereboar								SOURCEPAGE:p.209			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Wererat							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Wererat								SOURCEPAGE:p.209			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Weretiger							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Weretiger								SOURCEPAGE:p.210			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Werewolf							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Werewolf								SOURCEPAGE:p.211			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

# Magmin							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Magmin								SOURCEPAGE:p.212			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Manticore
# Medusa							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Medusa								SOURCEPAGE:p.214			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

## Mephits
# Dust Mephit							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Dust Mephit								SOURCEPAGE:p.215			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# lce Mephit							ABILITY:Internal|AUTOMATIC|Racial Trait ~ lee Mephit								SOURCEPAGE:p.215			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Magma Mephit						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Magma Mephit							SOURCEPAGE:p.216			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Steam Mephit						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Steam Mephit							SOURCEPAGE:p.217			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Merfolk							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Merfolk								SOURCEPAGE:p.218			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Merrow
# Mimic								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Mimic									SOURCEPAGE:p.220			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Minotaur							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Minotaur								SOURCEPAGE:p.223			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Mummy								ABILITY:Internal|AUTOMATIC|Racial Trait ~ Mummy									SOURCEPAGE:p.228			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Mummy Lord							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Mummy Lord								SOURCEPAGE:p.229			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:

## Nagas
# Guardian Naga						ABILITY:Internal|AUTOMATIC|Racial Trait ~ Guardian Naga							SOURCEPAGE:p.234			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Spirit Naga							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Spirit Naga								SOURCEPAGE:p.234			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
# Nightmare							ABILITY:Internal|AUTOMATIC|Racial Trait ~ Nightmare								SOURCEPAGE:p.235			SIZE:	RACETYPE:	KIT:1|	BONUS:VAR|NaturalArmor|x|TYPE=Racial	MONSTERCLASS:Hit Die:	MOVE:Walk,	BONUS:STAT|STR|	BONUS:STAT|DEX|	BONUS:STAT|CON|	BONUS:STAT|INT|	BONUS:STAT|WIS|	BONUS:STAT|CHA|	BONUS:VAR|DarkvisionRange|0|TYPE=Base	CR:
